,uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,mean_accel,std_accel,persistance,x_spread,y_spread,trajectory
69,lab_4_16,0,2.683376645810666,0.1614119970530834,287.1213011017412,286.54167582744395,107.0,0.019544581571779643,0.07617309088649125,0.9979812529684383,222.28499999999997,180.81900000000002,200.4827958080194
70,lab_4_17,0,2.064176439751495,0.1011013398563727,328.2040539204877,327.6298191572312,159.0,0.007994982057008639,0.041866756216417764,0.9982503727288037,221.75100000000003,241.18,231.26155361408436
71,lab_4_18,0,2.7097274176680752,4.569754728171043,292.65056110815215,291.3470727311328,129.0,0.9282516446456124,6.419673467517709,0.9955459221670939,196.45799999999997,215.145,205.58929060143186
72,lab_4_19,0,2.573194706936971,0.2091787517687959,226.44113421045347,226.3792872724887,88.0,0.02069225797273622,0.09460710156614077,0.9997268741027093,156.82499999999993,163.25900000000001,160.009664317503
73,lab_4_20,0,1.772961356174412,0.2589097902980689,56.73476339758118,56.59339625786741,32.0,0.061444646371065004,0.2511836139440358,0.9975082800870586,36.5,43.25,39.73191412454225
74,lab_4_21,0,2.713152747227262,0.1015666437192816,84.10773516404512,84.08465764930017,31.0,0.007396105067856078,0.03696992311727541,0.9997256195913498,65.9860000000001,52.116,58.64235991158614
75,lab_4_22,0,1.5417292068705992,0.4170625930580532,40.08495937863558,39.99062390110963,26.0,0.07808707769643192,0.199486138076412,0.9976466116222078,27.000000000000007,29.5,28.22233158334017
76,lab_4_23,0,1.9926114130412056,0.2124790733647134,39.85222826082411,39.85156905317529,20.0,0.023261889429100978,0.09538868313199943,0.999983458700364,27.333999999999975,29.0,28.154679895179047
77,lab_5_0,0,5.154319338772918,39.79983635917988,1541.1414822931026,562.9211929009247,299.0,6.579638236056788,56.272254722593324,0.3652625014436314,431.082,367.488,398.0169117210976
78,lab_5_1,0,2.2887274534966746,0.107082740803862,98.415280500357,98.3073711020694,43.0,0.01202387460551377,0.05120817543296143,0.9989035300439223,80.08299999999997,57.01799999999997,67.57345998245167
79,lab_5_2,0,1.83465399887059,0.1365891922451599,548.5615456623065,547.8226898303866,299.0,0.01612778904456233,0.15778446280653322,0.9986531031244128,374.41700000000003,399.90199999999993,386.9497475564495
80,lab_5_3,0,0.1325357458542725,0.0262924690357264,7.4220017678392605,7.384793632864779,56.0,0.0015670607163367593,0.0065384530558966975,0.994986779020222,3.9160000000000252,6.260999999999999,4.951573083374631
81,lab_5_4,0,2.3322938706350125,0.122603565738078,69.96881611905037,69.83408057674994,30.0,0.00910668709447578,0.046341251593561464,0.9980743486916916,48.91700000000003,49.839,49.37584797246526
82,lab_5_5,0,1.9221327813161184,0.1384964337679164,130.70502912949607,130.47047850375958,68.0,0.01451057737163133,0.05775911565578554,0.9982054965497609,108.55999999999995,72.36900000000003,88.63621517190363
83,lab_5_6,1,2.535990183037696,0.4819834933197717,136.94346988403558,132.99405094965712,54.0,0.07922560351098523,0.24978536399342421,0.971160224450842,127.97199999999998,36.202,68.0649861823243
84,lab_5_7,0,1.6234661876217027,0.0006090832715265,9.740797125730216,9.740796938649405,6.0,0.0010889304008783185,0.00035478057932319344,0.9999999807940964,8.498000000000047,4.761000000000081,6.3607372214233875
85,lab_5_8,0,0.1415353571111954,0.0958766114712333,42.31907177624742,39.119336727505974,299.0,0.0034901812656319793,0.025802532575259475,0.9243902355500772,30.158999999999992,24.914999999999964,27.411885834433185
86,lab_5_9,1,2.4263030104095327,0.5201325292837493,99.47842342679084,98.17047915743314,41.0,0.07722343644227206,0.26594002778082965,0.9868519803159098,77.98300000000006,59.63300000000004,68.1935498342769
87,lab_5_10,0,2.1357220937639836,0.2033317240228411,239.20087450156615,238.93222159641843,112.0,0.021845366029187116,0.08236102513427081,0.998876873231724,189.20899999999995,145.90600000000006,166.1527259902768
88,lab_5_11,0,2.335711264338242,0.2706479565691275,366.706668501104,365.65575870482337,157.0,0.0660392974208644,0.34272501927956683,0.9971341950213882,290.125,222.557,254.10499724523325
89,lab_5_12,0,2.358828174144672,0.2760604813928626,323.1594598578201,322.5209212392275,137.0,0.05439156391577495,0.26586169769914986,0.998024075733777,255.861,196.35399999999998,224.1413188013312
90,lab_5_13,0,0.1756956778504493,0.1157209278069307,52.53300767728436,37.965326457176666,299.0,0.009733353507627244,0.05202274065726294,0.7226947044494683,35.656999999999925,19.701999999999998,26.504984700995365
91,lab_5_14,0,2.5305377456142306,0.0003435427913795,25.305377456142303,25.305377215129596,10.0,0.0006233366990425142,0.00022038280341341214,0.9999999904758304,17.74599999999998,18.04000000000002,17.892396150320394
92,lab_5_15,0,2.4823890343633854,0.2279098640969418,742.2343212746522,740.2336879830585,299.0,0.03269139857993347,0.15111886936249797,0.997304579922742,557.1310000000001,487.392,521.0961450174046
93,lab_5_16,0,2.5557845961780146,0.1942536650077342,618.4998722750795,616.924131434328,242.0,0.019123616268722162,0.092714705679981,0.9974523182438902,472.31100000000004,396.885,432.9586022185031
94,lab_5_17,0,2.3056217512572084,0.0445822525568679,223.6453098719492,223.54448098756544,97.0,0.002050051557874031,0.011328929546839388,0.9995491571701571,150.968,164.866,157.764033569125
95,lab_5_18,0,2.3230163946453817,0.1980637571478451,578.4310822667001,575.1452373870446,249.0,0.024517940138632264,0.10966340381607365,0.9943193839674397,432.20000000000005,379.467,404.9760948500541
96,lab_5_19,0,1.9925158511983592,1.2015237569753292,595.7622395083094,547.0696812381399,299.0,0.30133400954490497,1.426917038220997,0.9182684718146015,432.09000000000003,336.682,381.4143748995311
97,lab_5_20,0,1.8202990203143512,0.1716986501851113,544.269407073991,540.4398671452726,299.0,0.010530170142888925,0.09176601820681934,0.9929638890612902,422.5,336.99999999999994,377.33605711619975
98,lab_5_21,0,1.6249077258602147,0.0954424366357628,479.34777912876336,478.67896014447933,295.0,0.006475168501160444,0.03401756979582821,0.9986047312339704,344.926,331.903,338.3518496742703
99,lab_5_22,0,2.4265815024056496,0.1933189298129439,681.8694021759875,679.8602294773536,281.0,0.019203139818165953,0.10008876191258327,0.9970534347307238,522.8879999999999,434.50899999999996,476.6545310725578
100,lab_5_23,0,1.6797148563418405,0.0899545966289959,478.7187340574245,477.31012081978736,285.0,0.005321012013047335,0.027640330940432053,0.9970575347538662,336.42900000000003,338.58599999999996,337.5057768305603
101,lab_5_24,1,5.738974968480667,0.7109196352745999,206.603098865304,202.7122430959708,36.0,0.35687537527479085,0.563711378757332,0.981167485915253,199.4989999999999,41.69399999999996,91.20258387787042
102,lab_5_25,1,3.03575590733331,0.0933540095063535,30.357559073333096,30.35641324333295,10.0,0.023588926177047467,0.06394846034258017,0.9999622555292611,30.326999999999998,1.3360000000000127,6.365286482162479
103,lab_5_26,0,2.5584624565284937,0.0997361111509742,230.26162108756444,229.77096128318735,90.0,0.006123083350801348,0.03289923344333174,0.9978691203420716,179.79499999999996,143.068,160.38363713296937
104,lab_5_27,0,2.0096926735001666,0.5063684673697809,500.4134757015415,495.8628387941568,249.0,0.09161154074102616,0.529963519891793,0.9909062462776307,392.116,303.52099999999996,344.98614528122715
105,lab_5_28,0,1.9400223699645152,0.1113408042428302,356.9641160734708,356.26264113010785,184.0,0.011287633755299278,0.05241344804930312,0.9980348866685004,228.41599999999997,273.403,249.89921898237296
106,lab_5_29,0,2.3630760348729223,0.1067066821285962,581.3167045787388,579.5151993632263,246.0,0.009072163614880472,0.040336614949698604,0.9969009918322956,437.23799999999994,380.343,407.7994760099625
107,lab_5_30,0,2.1268318265398825,0.1350542623130687,336.0394285933014,335.2574911631357,158.0,0.008029643316565967,0.042683576747253635,0.9976730783246508,203.29,266.591,232.7988066764948
108,lab_5_31,0,2.1564618092033787,0.0960596973100424,81.94554874972839,81.93858608738621,38.0,0.006093293560855372,0.03261677394939123,0.9999150330622174,53.98900000000003,61.63699999999999,57.68639348234557
109,lab_5_32,0,1.8052286128551585,0.0463694203133856,420.6182667952519,420.36263141364026,233.0,0.0016021343309185075,0.010862285995989577,0.9993922389924733,290.5,303.833,297.09171395378905
110,lab_5_33,0,2.324296813027442,0.1370230129669843,123.18773109045443,122.99725110749424,53.0,0.01456273150597779,0.06141842862164953,0.9984537422576577,100.14599999999996,71.40800000000002,84.56491925142481
111,lab_5_34,0,1.7865763414884095,0.0967791856530796,380.5407607370313,379.37907420547066,213.0,0.009379625292514451,0.052064129523361695,0.9969472743752583,259.584,276.66700000000003,267.98941495514333
112,lab_5_35,0,1.427797608082581,0.2236770657613314,282.703926400351,279.44446662082964,198.0,0.03569893794136924,0.1461174433291942,0.988470412063165,195.542,199.63099999999997,197.57592212109247
113,lab_5_36,0,2.3220964267286264,0.0463424725788351,443.5204175051677,443.2310666514702,191.0,0.0015642336615927265,0.007697938770424046,0.9993476042087868,306.333,320.334,313.2552876201773
114,lab_5_37,0,1.777471439172447,0.0329582404384094,238.18117284910795,238.09202609285344,134.0,0.0015409490073051894,0.008439099275214747,0.9996257187115668,158.5,177.667,167.8100697216946
115,lab_5_38,0,1.8860332143939011,0.0396129727143208,354.5742443060534,354.52684932033003,188.0,0.0027163094978181665,0.015093787453720277,0.9998663326891774,237.0,263.66700000000003,249.9781570457707
116,lab_5_39,1,1.9578281908274375,1.0067608031081912,297.5898850057705,251.8279123409477,152.0,0.09045658619940153,0.3909221799146869,0.8462247039615092,167.803,187.7750000000001,177.50833311425131
117,lab_5_40,0,2.355105675621763,0.0540216907724322,381.5271194507257,381.29903022431097,162.0,0.003151755728898459,0.017340996823619594,0.9994021677233768,278.523,260.411,269.31478413373446
118,lab_5_41,0,2.062433676634654,0.1144445686650364,332.0518219381793,330.7505441340951,161.0,0.01786301703120325,0.06045267181473897,0.9960811002436648,209.83399999999997,255.667,231.61957878814994
119,lab_5_42,1,2.4195845342468076,1.1688514162401316,300.02848224660414,171.95130124543985,124.0,0.14401297310413594,0.5896371012078805,0.5731165919911128,127.053,141.5,134.08206255871812
120,lab_5_43,0,1.408624355134995,0.2205245267475146,145.0883085789045,144.18331759603808,103.0,0.025633002033740377,0.1279934798849789,0.9937624816793956,103.977,99.88799999999992,101.9119942695657
121,lab_5_44,0,1.4488889096617017,0.1157543046209265,55.05777856714466,55.009607024591645,38.0,0.006839720861985711,0.03747327341890225,0.9991250728996581,40.324,37.41700000000003,38.84331484309753
122,lab_5_45,0,2.458926221017391,0.0879994382458931,159.83020436613043,159.69737004722398,65.0,0.003935478168918767,0.02645465739353542,0.9991689035283834,106.49999999999997,119.0,112.57664056099736
123,lab_5_46,0,2.1447179824254503,0.1223621158666618,111.52533508612342,110.66019564866131,52.0,0.014210011432565351,0.06789487927993341,0.9922426645318392,68.98500000000001,86.526,77.25927847190913
124,lab_5_47,0,2.1773962882565048,0.0003621595302915,47.9027183416431,47.90271783521267,22.0,0.0004018427100331951,0.00034810026768947546,0.9999999894279396,33.32600000000002,34.410000000000004,33.86366282610316
125,lab_6_0,0,0.1057823276969028,0.0874493000742711,31.628915981373936,13.604040024933775,299.0,0.010751873527819235,0.08135638406558646,0.43011401443366276,9.667000000000002,12.751000000000005,11.102428428051228
126,lab_6_1,0,0.1251708894724664,0.1094464833131157,37.42609595226746,7.4129778766700865,299.0,0.01103275614314773,0.08945568147875008,0.19806976089957284,11.542000000000009,9.957999999999998,10.720785232435173
127,lab_6_2,0,0.0862356895832503,0.0702779561909865,25.784471185391865,8.255245120527919,299.0,0.0053371387441656926,0.03047231013842889,0.32016344493444215,7.0,9.542000000000002,8.172759631850187
128,lab_6_3,0,0.0882160040008322,0.2322365052671762,21.083624956198896,5.830951894845301,299.0,0.04377311444964591,0.3243843626890981,0.2765630628963979,5.83299999999997,5.667000000000002,5.749400925313858
129,lab_6_4,0,0.1132828877862036,0.0677641545793582,33.8715834480749,12.419219178354144,299.0,0.0045473565108659735,0.020580656848283866,0.3666559963868472,11.333999999999946,11.832999999999998,11.5808126657847
130,lab_6_5,0,0.0342148442509619,0.0150114767055877,2.121320343559643,2.1213203435596424,62.0,0.0010432723001024434,0.0051971091544766425,0.9999999999999998,1.5,1.5,1.5
131,lab_6_6,1,3.416947817496795,1.3680568268421496,990.9148670740706,908.571840247099,290.0,0.21032773554964904,0.5447236580096194,0.916902016951153,862.553,285.82399999999996,496.5262819549434
132,lab_6_7,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
133,lab_6_8,0,0.0489917722110743,0.028659462382367,14.64853989111123,7.168945389665068,299.0,0.0013939652773987106,0.006371687709930512,0.489396584434685,3.16700000000003,7.667000000000002,4.927614940313441
134,lab_6_9,0,0.086662404939625,0.0584841585461372,25.91205907694788,21.404584789245504,299.0,0.003082203407173297,0.016634124881210625,0.8260472363729536,21.375,6.062000000000012,11.383112491757265
135,lab_6_10,0,0.1042669677582852,0.0834830291550381,31.175823359727275,5.7076035251233,299.0,0.006821268496243752,0.049522471887137334,0.18307787606008652,9.495000000000005,9.33299999999997,9.413651523186937
136,lab_6_11,0,3.789643377708384,0.1245951039200968,583.605080167091,581.9237399453642,154.0,0.018460659397237553,0.10817007872219923,0.9971190445750653,512.6659999999999,275.33399999999995,375.7051775581486
137,lab_6_12,0,0.0652007083402558,0.0330768549634044,19.495011793736495,8.009605483418067,299.0,0.0012911505318140757,0.006537558001998332,0.41085409786679145,5.333000000000027,8.33400000000006,6.666724983078313
138,lab_6_13,0,5.694566472333318,0.3018825421027893,347.36855481233243,345.59741614340817,61.0,0.07400017404837539,0.18413415202587133,0.9949012694315951,302.50700000000006,167.11399999999998,224.84028731079314
139,lab_6_14,0,6.237849787699848,1.45190629285632,43.664948513898935,43.09097869624218,7.0,1.0094274679681712,1.4977465323278139,0.9868551358196597,35.33299999999997,24.665999999999997,29.52158156332413
140,lab_6_15,1,4.812656725354743,2.1498915858373606,1106.911046831591,959.7218428404138,230.0,0.19864916623192017,0.6070223900287366,0.8670270710437936,942.375,304.125,535.3501628607205
141,lab_6_16,0,0.0687192555568739,0.0225786259655345,20.547057411505307,8.448083392107353,299.0,0.0017625872853235195,0.007109822482922206,0.41115782288985364,4.333999999999946,7.831999999999994,5.826138343705851
142,lab_6_17,0,0.0809275454775969,0.214877995130108,19.82724864201124,12.290748553281857,299.0,0.029429193878791476,0.30045146436277514,0.6198917850477466,5.0,12.25,7.826237921249264
143,lab_6_18,0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
144,lab_6_19,1,2.6436727417232593,1.1895612228985328,208.85014659613748,70.04864381271061,79.0,0.2747371073886177,0.6081287350385278,0.3354014586744183,26.999999999999993,94.0,50.37856687123999
145,lab_6_20,0,0.1844748375481487,0.2269203534537727,44.27396101155569,17.79928214844636,286.0,0.043008031192944746,0.2999430182047334,0.4020259706105959,17.924000000000092,9.930000000000064,13.34111389652311
146,lab_6_21,0,0.0728430003637624,0.0404988662504293,21.78005710876498,8.91260971881973,299.0,0.0033124708570636562,0.0139630905256255,0.4092096579137534,6.833000000000027,5.915999999999997,6.35798930480385
